pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
33.198784,0.000000,-1420.759288,0.000000,34.647670,1420.759288,1035.616371,142.075929,7.834879,34.979361,3.917439,17.489681,0.090909,470.000000,0.000000,1.413030,0.878700
-5.891352,0.000000,-961.927874,0.000000,5.891352,961.927874,131.116531,96.192787,20.410447,39.391533,10.205224,19.695766,0.142857,300.000000,10.000000,0.527981,0.907488
-3863.034112,0.000000,-961.927874,0.000000,3863.034112,961.927874,1705.594535,96.192787,25.974756,39.391533,12.987378,19.695766,0.142857,120.000000,10.000000,2.657784,0.907488
-20.093843,0.000000,-961.927874,0.000000,20.093843,961.927874,1220.485664,96.192787,18.957712,39.391533,9.478856,19.695766,0.142857,260.000000,5.000000,1.898253,0.907488
-7.275324,0.000000,-961.927874,0.000000,7.275324,961.927874,131.116531,96.192787,20.410447,39.391533,10.205224,19.695766,0.142857,300.000000,10.000000,0.527981,0.907488
-29.256285,0.000000,-1420.759288,0.000000,29.256285,1420.759288,1277.644261,142.075929,19.010371,34.979361,9.505185,17.489681,0.066667,260.000000,5.000000,1.966313,0.878700
37.530111,0.000000,-1420.759288,0.000000,38.978997,1420.759288,1035.616371,142.075929,7.834879,34.979361,3.917439,17.489681,0.090909,470.000000,0.000000,1.413030,0.878700
-3962.713008,0.000000,-1420.759288,0.000000,3962.713008,1420.759288,1715.671858,142.075929,25.459306,34.979361,12.729653,17.489681,0.066667,120.000000,10.000000,2.659143,0.878700
6.337327,0.000000,-864.852071,0.000000,6.337327,864.852071,81.794325,86.485207,23.240688,31.353345,11.620344,15.676673,0.166667,140.000000,10.000000,0.569469,0.733815
-541.618069,0.000000,-1863.171589,0.000000,560.076599,1863.171589,212.772233,186.317159,16.715973,18.901913,8.357986,9.450956,0.083333,280.000000,5.000000,0.528293,0.613469
-1040.452597,0.000000,-1495.013717,0.000000,1040.452597,1495.013717,104.045260,149.501372,17.897894,20.503259,8.948947,10.251630,0.052632,280.000000,5.000000,0.419092,0.597457
-1271.545593,0.000000,-1473.844690,0.000000,1271.545593,1473.844690,127.154559,147.384469,20.584404,27.209747,10.292202,13.604873,0.055556,200.000000,10.000000,0.571306,0.730957
0.000000,0.000000,4.522279,0.000000,0.000000,4.522279,1618.000000,110.250000,0.000000,2.111111,0.000000,1.055556,0.125000,30.000000,0.000000,0.000000,0.183073
0.784701,0.000000,2.171808,0.000000,1.008131,2.171808,41.777778,57.777778,2.250000,7.570156,1.125000,3.785078,0.250000,190.000000,0.000000,0.072805,0.223740
1.698301,0.000000,2.271532,0.000000,1.698301,2.271532,40.000000,56.000000,2.000000,6.641250,1.000000,3.320625,0.200000,190.000000,0.000000,0.091572,0.202896
4.162715,0.000000,7.908415,0.000000,6.445866,7.908415,56.000000,72.000000,7.704969,9.762345,3.852484,4.881172,0.250000,10.000000,0.000000,0.172320,0.274745
