pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
26.170704,0.000000,19.230952,0.000000,32.506524,36.409717,850.635108,1140.292870,19.928971,20.487965,9.964486,10.243982,0.055556,20.000000,5.000000,1.343711,1.866424
1.514888,0.000000,-25.560268,0.000000,1.514888,25.560268,135.428994,75.051653,19.473962,23.354886,9.736981,11.677443,0.200000,20.000000,5.000000,0.558197,0.558085
0.000000,0.000000,-1085.032024,0.000000,0.000000,1085.032024,154.365079,588.643335,0.000000,27.202957,0.000000,13.601479,0.285714,770.000000,0.000000,0.000000,1.475128
5.032425,0.000000,-1071.591213,0.000000,5.032425,1071.591213,67.165533,546.391682,17.096901,30.590957,8.548451,15.295479,0.200000,160.000000,5.000000,0.425596,1.490877
5.294729,0.000000,2.384029,0.000000,5.294729,2.384029,123.142857,68.076389,26.750542,28.274347,13.375271,14.137174,0.200000,110.000000,10.000000,0.690467,0.650789
3.773795,0.000000,-578.888889,0.000000,3.773795,578.888889,70.560000,57.888889,13.176575,32.284570,6.588288,16.142285,0.200000,470.000000,5.000000,0.351702,0.716684
118.870379,0.000000,31.321548,0.000000,118.870379,31.321548,2920.222222,349.752066,1.653595,4.154167,0.826797,2.077083,0.111111,50.000000,0.000000,3.498566,0.561229
26.210499,0.000000,10.087632,0.000000,26.210499,10.087632,720.333333,214.418733,1.664706,4.650000,0.832353,2.325000,0.100000,50.000000,0.000000,0.954643,0.354097
110.104503,0.000000,19.362984,0.000000,110.104503,19.362984,2920.222222,349.752066,1.653595,4.154167,0.826797,2.077083,0.111111,50.000000,0.000000,3.922861,0.561229
29.019954,0.000000,8.421384,0.000000,29.019954,8.421384,720.333333,214.418733,1.664706,4.650000,0.832353,2.325000,0.100000,50.000000,0.000000,0.960955,0.354097
11.525674,0.000000,7.756657,0.000000,11.525674,7.756657,420.472222,229.752066,1.564706,3.654167,0.782353,1.827083,0.200000,50.000000,0.000000,0.430923,0.362118
12.667343,0.000000,1.093741,0.000000,12.667343,6.891999,348.262222,146.196511,1.598039,4.101786,0.799020,2.050893,0.166667,50.000000,0.000000,0.469512,0.259956
8.483931,0.000000,33.582462,0.000000,8.483931,33.582462,281.640955,1211.250000,3.998864,5.819656,1.999432,2.909828,0.090909,10.000000,0.000000,0.417353,1.333947
-7.954237,0.000000,20.225094,0.000000,17.927594,43.226465,180.378889,1026.851240,4.366919,6.836472,2.183460,3.418236,0.111111,10.000000,0.000000,0.260691,1.130272
1.805185,0.000000,-5.723366,0.000000,6.553483,5.723366,223.694444,97.053819,6.182549,8.571618,3.091275,4.285809,0.142857,10.000000,0.000000,0.389856,0.278812
7.712333,0.000000,1.916373,0.000000,7.712333,3.925001,307.250000,180.609375,5.627073,7.934791,2.813536,3.967395,0.166667,10.000000,0.000000,0.471725,0.362933
1.844058,0.000000,2.061706,0.000000,1.844058,6.879937,136.372689,184.800183,8.170209,8.096101,4.085104,4.048050,0.083333,110.000000,0.000000,0.326801,0.392667
1.141669,0.000000,2.833080,0.000000,1.141669,2.833080,130.290000,108.880000,1.633333,9.924166,0.816667,4.962083,0.200000,180.000000,0.000000,0.070588,0.333665
9.221098,0.000000,10.282160,0.000000,9.221098,10.282160,228.555556,233.152778,4.973864,10.367945,2.486932,5.183973,0.166667,130.000000,0.000000,0.369904,0.510420
-1.736900,0.000000,6.591909,0.000000,15.526104,6.591909,198.444444,180.102431,4.160000,9.367364,2.080000,4.683682,0.250000,130.000000,0.000000,0.255210,0.410585
10.439507,0.000000,3.745238,0.000000,10.439507,3.745238,289.055556,56.249433,6.824250,10.739698,3.412125,5.369849,0.200000,120.000000,0.000000,0.447023,0.283094
7.526307,0.000000,9.547628,0.000000,7.526307,9.547628,228.555556,233.152778,4.973864,10.367945,2.486932,5.183973,0.166667,130.000000,0.000000,0.369904,0.510420
-2.139976,0.000000,8.906279,0.000000,2.139976,9.378394,58.628308,356.822031,7.269706,7.014328,3.634853,3.507164,0.166667,80.000000,0.000000,0.196001,0.587032
9.869074,0.000000,17.224264,0.000000,11.441458,17.224264,142.916100,60.407025,9.805988,10.236269,4.902994,5.118135,0.166667,80.000000,0.000000,0.363807,0.281990
10.555114,0.000000,15.065711,0.000000,12.127499,15.065711,142.916100,60.407025,9.805988,10.236269,4.902994,5.118135,0.166667,80.000000,0.000000,0.389879,0.281990
2.084020,0.000000,6.308573,0.000000,2.084020,6.308573,83.955556,61.449219,7.146000,17.754372,3.573000,8.877186,0.200000,290.000000,0.000000,0.219893,0.432732
19.081109,0.000000,-619.513889,0.000000,19.081109,619.513889,75.309413,61.951389,16.873696,34.127253,8.436848,17.063626,0.100000,330.000000,5.000000,0.397766,0.758537
-3.808545,0.000000,-401.866804,0.000000,7.468658,401.866804,57.610000,54.383878,32.492945,27.094807,16.246473,13.547403,0.285714,60.000000,15.000000,0.699393,0.611514
-11701.649346,0.000000,-13766.884577,0.000000,11701.649346,13766.884577,1170.164935,1376.688458,34.623073,43.759325,17.311536,21.879662,0.029412,110.000000,15.000000,2.155423,2.594213
-11701.649346,0.000000,-13766.884577,0.000000,11701.649346,13766.884577,1170.164935,1376.688458,34.623073,43.759325,17.311536,21.879662,0.029412,110.000000,15.000000,2.155423,2.594213
30.066712,0.000000,24.972560,0.000000,30.066712,27.790788,728.360000,905.281746,8.166303,13.244384,4.083151,6.622192,0.111111,40.000000,0.000000,1.062796,1.434922
27.173343,0.000000,22.006466,0.000000,27.173343,24.824694,728.360000,905.281746,8.166303,13.244384,4.083151,6.622192,0.111111,40.000000,0.000000,1.119009,1.434922
5.963325,0.000000,2.101834,0.000000,5.963325,2.101834,143.000000,59.703704,1.371429,13.779645,0.685714,6.889823,0.200000,290.000000,0.000000,0.207421,0.337428
2.582632,0.000000,3.290391,0.000000,2.582632,3.290391,60.442708,77.768176,7.132462,13.831418,3.566231,6.915709,0.166667,150.000000,0.000000,0.217936,0.366606
14.765603,0.000000,9.134234,0.000000,14.765603,9.134234,328.460000,167.222222,2.761161,15.540963,1.380580,7.770481,0.125000,270.000000,0.000000,0.473295,0.517578
-397.864566,0.000000,-956.033058,0.000000,397.864566,956.033058,90.457031,95.603306,24.937077,25.965230,12.468538,12.982615,0.090909,60.000000,10.000000,0.612156,0.639094
-11964.656607,0.000000,-11623.145815,0.000000,11964.656607,11623.145815,1196.465661,1162.314581,23.268792,24.462013,11.634396,12.231007,0.058824,20.000000,10.000000,1.959758,1.941386
-11964.656607,0.000000,-11623.145815,0.000000,11964.656607,11623.145815,1196.465661,1162.314581,23.268792,24.462013,11.634396,12.231007,0.058824,20.000000,10.000000,1.959758,1.941386
