chi,dp_norm,coh,stab,rad,size,ratio
0.083333,0.207883,2.896552,26.146282,1.730000,25.000000,0.743363
0.083333,1.000000,2.416667,9.481300,1.681818,12.000000,0.707317
0.083333,0.231299,2.896552,26.146282,1.730000,25.000000,0.743363
0.083333,1.000000,2.416667,9.481300,1.681818,12.000000,0.707317
0.083333,0.216442,2.896552,26.146282,1.730000,25.000000,0.743363
0.083333,1.000000,2.416667,9.481300,1.681818,12.000000,0.707317
0.250000,0.074627,3.000000,19.943678,1.000000,4.000000,0.750000
0.250000,0.013329,1.523810,19.918882,1.876923,26.000000,0.603774
0.100000,0.013329,1.523810,19.918882,1.876923,26.000000,0.603774
0.038462,0.126635,3.029412,22.470750,1.820197,29.000000,0.751825
0.038462,0.013329,1.523810,19.918882,1.876923,26.000000,0.603774
0.083333,0.100815,3.500000,22.293065,1.863636,12.000000,0.777778
0.083333,0.054280,2.629630,22.870211,1.815217,24.000000,0.724490
0.250000,0.512142,6.500000,18.852793,1.750000,9.000000,0.866667
0.166667,0.792715,7.333333,15.304365,1.416667,9.000000,0.880000
0.100000,0.523369,1.666667,10.018942,1.600000,10.000000,0.625000
0.100000,0.087191,2.861111,23.183024,1.820197,29.000000,0.741007
0.100000,0.069726,2.571429,19.862475,1.600000,10.000000,0.720000
0.250000,0.070948,1.560976,21.520984,1.768116,24.000000,0.609524
0.250000,0.037975,3.000000,22.995484,1.000000,4.000000,0.750000
0.052632,0.261471,1.684211,20.505896,1.846667,25.000000,0.627451
0.052632,0.269974,2.681818,15.608395,1.956710,22.000000,0.728395
0.041667,0.070948,1.560976,21.520984,1.768116,24.000000,0.609524
0.041667,0.046175,2.972973,23.625654,1.816092,30.000000,0.748299
0.076923,0.056453,1.500000,20.135662,1.837945,23.000000,0.600000
0.076923,0.352009,4.250000,16.750759,1.628205,13.000000,0.809524
0.125000,0.119758,3.571429,21.476566,1.676471,17.000000,0.781250
0.066667,0.239753,2.636364,16.741237,2.142857,15.000000,0.725000
0.066667,0.968660,3.695652,19.688727,1.780000,25.000000,0.787037
0.250000,0.042367,5.153846,19.920090,1.588235,18.000000,0.837500
0.200000,1.000000,1.560000,8.273827,1.919118,17.000000,0.609375
0.200000,1.000000,2.000000,16.762208,1.400000,5.000000,0.666667
0.066667,0.058658,1.568966,24.697735,1.872984,32.000000,0.610738
0.200000,0.959881,3.000000,23.170980,1.827957,31.000000,0.750000
0.035714,0.372286,1.476923,25.353041,1.871212,33.000000,0.596273
0.035714,0.044581,1.829787,22.993718,1.888889,28.000000,0.646617
0.038462,0.158367,2.714286,23.152561,1.858462,26.000000,0.730769
0.038462,0.372286,1.476923,25.353041,1.871212,33.000000,0.596273
0.142857,0.582365,2.500000,25.371294,1.690058,19.000000,0.714286
0.142857,0.146251,1.777778,22.212164,1.238095,7.000000,0.640000
0.058824,0.376288,2.807692,17.011321,1.941538,26.000000,0.737374
0.058824,0.571753,2.555556,25.150845,1.676471,17.000000,0.718750
0.222222,0.758756,1.875000,23.617496,1.285714,7.000000,0.652174
0.222222,0.904507,1.400000,20.633314,1.833992,23.000000,0.583333
0.083333,0.385481,3.111111,21.445894,1.575758,12.000000,0.756757
0.083333,0.904507,1.400000,20.633314,1.833992,23.000000,0.583333
0.076923,0.681219,1.533333,16.033341,1.884615,13.000000,0.605263
0.076923,0.297219,2.724138,22.075007,1.816667,25.000000,0.731481
0.125000,0.412290,2.695652,25.449612,2.202899,24.000000,0.729412
0.250000,0.033708,3.000000,24.392444,1.000000,4.000000,0.750000
0.250000,0.956022,1.714286,21.560127,1.921182,29.000000,0.631579
0.058824,0.622754,2.555556,25.150845,1.676471,17.000000,0.718750
0.058824,0.376288,2.807692,17.011321,1.941538,26.000000,0.737374
0.200000,0.956022,1.714286,21.560127,1.921182,29.000000,0.631579
0.250000,0.300728,4.083333,18.444354,1.818713,19.000000,0.803279
0.076923,0.305010,2.724138,22.075007,1.816667,25.000000,0.731481
0.076923,0.681219,1.533333,16.033341,1.884615,13.000000,0.605263
0.076923,0.681219,1.533333,16.033341,1.884615,13.000000,0.605263
0.076923,0.112457,2.724138,22.075007,1.816667,25.000000,0.731481
0.142857,0.546475,2.500000,25.371294,1.690058,19.000000,0.714286
0.142857,0.146251,1.777778,22.212164,1.238095,7.000000,0.640000
0.125000,0.519202,2.695652,25.449612,2.202899,24.000000,0.729412
0.058824,0.376288,2.807692,17.011321,1.941538,26.000000,0.737374
0.058824,0.632610,2.555556,25.150845,1.676471,17.000000,0.718750
0.142857,0.526984,2.500000,25.371294,1.690058,19.000000,0.714286
0.142857,0.146251,1.777778,22.212164,1.238095,7.000000,0.640000
0.125000,0.653543,2.695652,25.449612,2.202899,24.000000,0.729412
0.166667,0.040000,1.750000,23.040960,1.533333,6.000000,0.636364
0.166667,0.628681,1.555556,15.921952,1.650000,16.000000,0.608696
0.166667,0.385168,2.000000,20.848296,1.888889,28.000000,0.666667
0.050000,0.087094,1.714286,18.359481,1.905263,20.000000,0.631579
0.058824,0.632652,2.933333,22.356969,1.808824,17.000000,0.745763
0.043478,0.195590,1.576271,23.447294,1.800493,29.000000,0.611842
0.052632,0.050600,2.875000,24.215665,1.822464,24.000000,0.741935
0.076923,0.617689,1.533333,16.033341,1.884615,13.000000,0.605263
0.071429,0.021739,4.375000,21.625634,1.670330,14.000000,0.813953
0.071429,0.227702,1.540541,13.649010,1.945652,24.000000,0.606383
0.041667,0.227702,1.540541,13.649010,1.945652,24.000000,0.606383
0.200000,0.414270,2.588235,20.925480,1.816176,17.000000,0.721311
0.090909,0.161958,3.000000,24.417598,1.905263,20.000000,0.750000
0.100000,0.407801,2.875000,23.814076,1.555556,10.000000,0.741935
0.071429,0.174525,1.800000,19.113814,1.885714,21.000000,0.642857
0.250000,1.000000,2.000000,17.985536,1.333333,4.000000,0.666667
0.250000,0.309843,4.600000,19.988578,1.709091,11.000000,0.821429
0.166667,0.107518,1.885714,15.799955,1.969231,26.000000,0.653465
0.200000,0.076923,3.000000,11.035103,1.400000,5.000000,0.750000
0.125000,0.125779,3.125000,24.554669,1.742424,12.000000,0.757576
0.125000,0.310231,1.714286,24.571242,2.023810,21.000000,0.631579
0.111111,0.783143,2.714286,17.341285,1.527778,9.000000,0.730769
0.083333,0.064964,1.540541,13.649010,1.945652,24.000000,0.606383
0.125000,0.281019,2.041667,23.476392,2.004762,21.000000,0.671233
0.125000,0.048765,2.800000,21.609990,1.741667,16.000000,0.736842
0.071429,0.422407,4.833333,21.568863,1.857143,14.000000,0.828571
0.071429,0.675460,2.645161,25.488080,1.837607,27.000000,0.725664
0.055556,0.627388,2.484848,26.304449,1.837607,27.000000,0.713043
0.050000,0.065584,2.578947,21.750766,1.891954,30.000000,0.720588
0.142857,0.775485,3.400000,23.667230,1.778656,23.000000,0.772727
0.142857,0.897263,1.857143,28.470001,1.380952,7.000000,0.650000
0.200000,0.156325,2.526316,22.422902,1.968421,20.000000,0.716418
0.071429,0.093101,4.833333,22.931238,1.857143,14.000000,0.828571
0.200000,0.316151,4.666667,19.423289,1.571429,8.000000,0.823529
0.142857,0.709497,2.000000,15.014852,1.476190,7.000000,0.666667
0.142857,0.672683,2.357143,21.970908,1.911828,31.000000,0.702128
0.043478,0.760142,2.892857,21.587854,1.894587,27.000000,0.743119
0.043478,0.280115,4.700000,23.290222,1.648221,23.000000,0.824561
0.062500,0.672683,2.357143,21.970908,1.911828,31.000000,0.702128
0.166667,0.729934,2.625000,22.917743,1.943182,33.000000,0.724138
0.125000,0.816000,3.076923,18.390039,2.150327,18.000000,0.754717
0.125000,0.600261,2.800000,21.940880,1.768421,20.000000,0.736842
0.166667,0.178367,4.600000,19.962531,2.047368,20.000000,0.821429
0.166667,0.138468,2.812500,22.521042,1.978836,28.000000,0.737705
0.142857,0.096037,1.615385,14.005038,1.727273,11.000000,0.617647
0.166667,0.017544,3.125000,23.770992,1.563636,11.000000,0.757576
0.250000,1.000000,4.000000,13.410160,1.333333,4.000000,0.800000
0.250000,0.985638,2.500000,15.571843,1.523810,7.000000,0.714286
0.166667,0.316045,1.750000,21.622321,1.533333,6.000000,0.636364
0.166667,0.090909,2.250000,12.562274,1.400000,6.000000,0.692308
0.090909,0.277066,1.615385,14.005038,1.727273,11.000000,0.617647
0.090909,0.062573,1.729730,24.787546,1.877470,23.000000,0.633663
0.090909,0.378467,3.125000,23.034083,1.545455,11.000000,0.757576
0.076923,0.214331,2.153846,19.226207,1.984946,31.000000,0.682927
0.200000,0.079365,2.250000,21.681241,1.678571,8.000000,0.692308
0.200000,0.435296,2.482759,24.648749,1.931159,24.000000,0.712871
0.200000,0.122576,2.789474,22.222920,1.738562,18.000000,0.736111
0.050000,0.401727,2.041667,23.476392,2.004762,21.000000,0.671233
0.050000,0.474310,3.000000,24.417598,1.905263,20.000000,0.750000
0.111111,0.317265,3.303030,23.116578,1.937931,30.000000,0.767606
0.142857,0.593837,3.428571,10.547072,1.757576,12.000000,0.774194
0.125000,0.073945,2.071429,16.459329,1.590909,12.000000,0.674419
0.058824,0.039238,1.909091,22.739651,1.984946,31.000000,0.656250
0.200000,0.613949,2.750000,22.141184,1.694444,9.000000,0.733333
0.166667,0.563699,1.612903,26.396291,1.633333,16.000000,0.617284
0.166667,0.757768,3.000000,13.406065,1.400000,6.000000,0.750000
0.250000,0.285309,2.714286,26.279380,1.500000,9.000000,0.730769
0.166667,1.000000,1.612903,26.396291,1.633333,16.000000,0.617284
