thread_id,pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,theta,stability_bin,pre_E_total,post_E_total
2,0.736973,0.000000,-6823.090625,0.000000,7.809069,6823.090625,711.151367,682.309063,10.543755,33.874289,5.271877,16.937145,0.111111,490.000000,0.000000,5.000000,1.078901,1.522849
2,93.013981,0.000000,-40061.065866,0.000000,93.013981,40061.065866,2673.720000,4006.106587,6.910950,38.623333,3.455475,19.311667,0.250000,730.000000,0.000000,0.000000,3.416194,5.759769
2,-3.904695,0.000000,-40061.065866,0.000000,6.296392,40061.065866,140.680785,4006.106587,3.056250,38.623333,1.528125,19.311667,0.250000,840.000000,0.000000,0.000000,0.120970,5.759769
2,-61.282213,0.000000,-14933.744273,0.000000,61.282213,14933.744273,641.972299,1493.374427,16.410443,48.341159,8.205221,24.170580,0.111111,630.000000,0.000000,5.000000,1.121656,2.831120
2,-121.463108,0.000000,-14933.744273,0.000000,121.463108,14933.744273,1149.142222,1493.374427,16.512754,48.341159,8.256377,24.170580,0.111111,570.000000,0.000000,5.000000,1.819222,2.831120
2,-10172.304000,0.000000,-14933.744273,0.000000,10172.304000,14933.744273,1017.230400,1493.374427,44.541869,48.341159,22.270935,24.170580,0.040000,130.000000,0.000000,20.000000,2.157143,2.831120
2,-1813.296275,0.000000,-6948.804148,0.000000,1813.296275,6948.804148,1183.206612,694.880415,17.370597,34.563239,8.685299,17.281619,0.066667,530.000000,0.000000,5.000000,1.841684,1.554918
2,-58.612966,0.000000,-14933.744273,0.000000,58.612966,14933.744273,641.972299,1493.374427,16.410443,48.341159,8.205221,24.170580,0.111111,630.000000,0.000000,5.000000,1.121656,2.831120
2,-37740.850000,0.000000,-9329.849704,0.000000,37740.850000,9329.849704,3774.085000,932.984970,46.916904,51.878077,23.458452,25.939039,0.040000,250.000000,0.000000,20.000000,5.630622,2.203837
2,-37740.850000,0.000000,-9329.849704,0.000000,37740.850000,9329.849704,3774.085000,932.984970,46.916904,51.878077,23.458452,25.939039,0.040000,250.000000,0.000000,20.000000,5.630622,2.203837
2,104.169252,0.000000,-9329.849704,0.000000,104.169252,9329.849704,2904.720000,932.984970,7.194341,51.878077,3.597171,25.939039,0.166667,920.000000,0.000000,0.000000,3.739079,2.203837
2,105.312504,0.000000,-9329.849704,0.000000,105.312504,9329.849704,2904.720000,932.984970,7.194341,51.878077,3.597171,25.939039,0.166667,920.000000,0.000000,0.000000,3.739079,2.203837
2,-0.014889,0.000000,-9329.849704,0.000000,10.186198,9329.849704,239.305785,932.984970,3.272917,51.878077,1.636458,25.939039,0.166667,1030.000000,0.000000,0.000000,0.289701,2.203837
2,-99.757590,0.000000,-9329.849704,0.000000,99.757590,9329.849704,1028.721837,932.984970,17.857379,51.878077,8.928690,25.939039,0.111111,690.000000,0.000000,5.000000,1.728964,2.203837
2,0.923621,0.000000,-9329.849704,0.000000,11.124708,9329.849704,239.305785,932.984970,3.272917,51.878077,1.636458,25.939039,0.166667,1030.000000,0.000000,0.000000,0.213748,2.203837
2,-36.478079,0.000000,-6918.352467,0.000000,36.478079,6918.352467,916.693762,691.835247,9.483292,40.876471,4.741646,20.438236,0.315789,880.000000,0.000000,0.000000,0.331196,1.674866
2,-30.328290,0.000000,-6918.352467,0.000000,30.328290,6918.352467,916.693762,691.835247,9.483292,40.876471,4.741646,20.438236,0.315789,880.000000,0.000000,0.000000,0.331196,1.674866
2,-118.124338,0.000000,-9329.849704,0.000000,118.124338,9329.849704,1028.721837,932.984970,17.857379,51.878077,8.928690,25.939039,0.111111,690.000000,0.000000,5.000000,1.728964,2.203837
2,-11522.685363,0.000000,-9567.322240,0.000000,11522.685363,9567.322240,1152.268536,956.732224,48.546620,59.053213,24.273310,29.526606,0.025000,720.000000,0.000000,20.000000,2.405977,2.375538
2,-11522.685363,0.000000,-9567.322240,0.000000,11522.685363,9567.322240,1152.268536,956.732224,48.546620,59.053213,24.273310,29.526606,0.025000,720.000000,0.000000,20.000000,2.405977,2.375538
2,-11522.685363,0.000000,-9567.322240,0.000000,11522.685363,9567.322240,1152.268536,956.732224,48.546620,59.053213,24.273310,29.526606,0.025000,720.000000,0.000000,20.000000,2.405977,2.375538
2,-11522.685363,0.000000,-9567.322240,0.000000,11522.685363,9567.322240,1152.268536,956.732224,48.546620,59.053213,24.273310,29.526606,0.025000,720.000000,0.000000,20.000000,2.405977,2.375538
0,0.000000,0.000000,8.061890,0.000000,0.000000,8.061890,542.555556,41.222222,0.000000,4.375000,0.000000,2.187500,0.200000,100.000000,0.000000,0.000000,0.000000,0.132120
0,0.000000,0.000000,4.971464,0.000000,0.000000,4.971464,127.959184,130.250000,0.000000,3.331127,0.000000,1.665564,0.200000,100.000000,0.000000,0.000000,0.000000,0.224087
0,12.029497,0.000000,4.250072,0.000000,12.029497,4.250072,274.360000,59.672840,3.291667,5.724870,1.645833,2.862435,0.111111,40.000000,0.000000,0.000000,0.386864,0.186178
