pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
-74646975997178745454592.000000,0.000000,-100713285379589530502299648.000000,0.000000,74646975997178745454592.000000,100713285379589530502299648.000000,462.973489,289.926169,54.204523,57.846371,27.102261,28.923185,0.055556,140.000000,25.000000,2.763416,1.791093
31.295946,0.000000,-203556330803279195153629184.000000,0.000000,31.295946,203556330803279195153629184.000000,207.818594,107.341314,10.683288,54.956159,5.341644,27.478079,0.142857,1500.000000,5.000000,1.551824,1.326717
-106574859209069831749894144.000000,0.000000,-843625773343542072544591872.000000,0.000000,106574859209069831749894144.000000,843625773343542072544591872.000000,6501.521179,6884.079990,42.968486,43.180541,21.484243,21.590271,0.047619,10.000000,20.000000,34.581696,101.880579
-738794437114813665509376.000000,0.000000,-228937040586632397131350016.000000,0.000000,738794437114813665509376.000000,228937040586632397131350016.000000,67.497575,96.113122,24.997012,25.254164,12.498506,12.627082,0.090909,10.000000,10.000000,0.539041,66.842995
-105024572132243684066328576.000000,0.000000,-866075742719476110811201536.000000,0.000000,105024572132243684066328576.000000,866075742719476110811201536.000000,6501.521179,6884.079990,42.968486,43.180541,21.484243,21.590271,0.047619,10.000000,20.000000,39.303690,106.634535
-738794913523224369168384.000000,0.000000,-228937042835727858888867840.000000,0.000000,738794913523224369168384.000000,228937042835727858888867840.000000,148.274985,176.890533,45.192284,45.868352,22.596142,22.934176,0.058824,10.000000,20.000000,1.312755,67.607538
-738794962730662397739008.000000,0.000000,-228937043031795727291383808.000000,0.000000,738794962730662397739008.000000,228937043031795727291383808.000000,148.274985,176.890533,45.192284,45.868352,22.596142,22.934176,0.058824,10.000000,20.000000,1.493321,67.775275
-665183378332431299668606976.000000,0.000000,-107249686899739419688652767232.000000,0.000000,665183378332431299668606976.000000,107249686899739419688652767232.000000,7652.243618,12381.994597,44.395359,44.003739,22.197680,22.001869,0.043478,300.000000,20.000000,47.365914,65.153760
-573036696662206425310691328.000000,0.000000,-115411028149089450689126465536.000000,0.000000,573036696662206425310691328.000000,115411028149089450689126465536.000000,7652.243618,12381.994597,44.395359,44.003739,22.197680,22.001869,0.043478,300.000000,20.000000,52.401985,73.002684
-114650412536197811818987520.000000,0.000000,-43317591132538280302969094144.000000,0.000000,114650412536197811818987520.000000,43317591132538280302969094144.000000,155.019573,180.629061,47.497956,48.097605,23.748978,24.048803,0.058824,300.000000,20.000000,10.104580,1.635250
-114415384165374173770678272.000000,0.000000,-46426955577366838373504778240.000000,0.000000,114415384165374173770678272.000000,46426955577366838373504778240.000000,155.019573,180.629061,47.497956,48.097605,23.748978,24.048803,0.058824,300.000000,20.000000,10.246848,1.778270
-20144249485837386382651147860049920.000000,0.000000,-1804313089045459904253673827500818432.000000,0.000000,20144249485837386382651147860049920.000000,1804313089045459904253673827500818432.000000,20277.998479,20144.118722,64.245104,68.443641,32.122552,34.221820,0.058824,20.000000,30.000000,99.286283,95.026558
-19416832714371039484314826682925056.000000,0.000000,-1829035764332619974181625705470623744.000000,0.000000,19416832714371039484314826682925056.000000,1829035764332619974181625705470623744.000000,20277.998479,20144.118722,64.245104,68.443641,32.122552,34.221820,0.058824,20.000000,30.000000,109.274654,104.342552
-18139471622594098710842834046418944.000000,0.000000,-2146311686730235548108139785135063040.000000,0.000000,18139471622594098710842834046418944.000000,2146311686730235548108139785135063040.000000,20277.998479,20144.118722,64.245104,68.443641,32.122552,34.221820,0.058824,20.000000,30.000000,99.321046,95.062748
-21677604673751886573635066266648576.000000,0.000000,-1838167976767798042032261822733615104.000000,0.000000,21677604673751886573635066266648576.000000,1838167976767798042032261822733615104.000000,20277.998479,20144.118722,64.245104,68.443641,32.122552,34.221820,0.058824,20.000000,30.000000,99.314467,95.055922
-17412054851127756424192531296681984.000000,0.000000,-2171034362017395618036091663104868352.000000,0.000000,17412054851127756424192531296681984.000000,2171034362017395618036091663104868352.000000,20277.998479,20144.118722,64.245104,68.443641,32.122552,34.221820,0.058824,20.000000,30.000000,109.309418,104.378743
-20950187902285539675298745089523712.000000,0.000000,-1862890652054958111960213700703420416.000000,0.000000,20950187902285539675298745089523712.000000,1862890652054958111960213700703420416.000000,20277.998479,20144.118722,64.245104,68.443641,32.122552,34.221820,0.058824,20.000000,30.000000,109.302839,104.371916
-1746862950598202043060683827838976.000000,0.000000,-218350053307049407380880832428614090752.000000,0.000000,1746862950598202043060683827838976.000000,218350053307049407380880832428614090752.000000,20320.353983,21523.403108,59.661562,63.234474,29.830781,31.617237,0.045455,240.000000,25.000000,99.379680,97.005560
-1747720245854578329725949572022272.000000,0.000000,-222502440259566000091450037843703889920.000000,0.000000,1747720245854578329725949572022272.000000,222502440259566000091450037843703889920.000000,20320.353983,21523.403108,59.661562,63.234474,29.830781,31.617237,0.045455,240.000000,25.000000,99.451500,97.101436
-1019446179131857594682559940263936.000000,0.000000,-221497689297528142678951360114133565440.000000,0.000000,1019446179131857594682559940263936.000000,221497689297528142678951360114133565440.000000,20320.353983,21523.403108,59.661562,63.234474,29.830781,31.617237,0.045455,240.000000,25.000000,109.368052,105.880374
-1020303474388233881347825684447232.000000,0.000000,-225650076250044735389520565529223364608.000000,0.000000,1020303474388233881347825684447232.000000,225650076250044735389520565529223364608.000000,20320.353983,21523.403108,59.661562,63.234474,29.830781,31.617237,0.045455,240.000000,25.000000,109.439872,105.976250
-487275622320833007915063448278856157290605576192.000000,0.000000,-722636509451483816554212315183301716575153366459482112.000000,0.000000,487275622320833007915063448278856157290605576192.000000,722636509451483816554212315183301716575153366459482112.000000,74.415682,83.402778,26.269477,27.379705,13.134739,13.689852,0.076923,230.000000,10.000000,0.677649,1.327203
-3281198327039420727124351839116194308625528833179648.000000,0.000000,-494161702989010057940395863303677193982888497593724906158161920.000000,0.000000,3281198327039420727124351839116194308625528833179648.000000,494161702989010057940395863303677193982888497593724906158161920.000000,24481.897922,27953.540378,44.782285,51.446969,22.391143,25.723485,0.037037,270.000000,20.000000,93.442808,98.545102
-2130240627598031329719838713599362298240402139906048.000000,0.000000,-493771504141676046480770691782979604407257813523334290999345152.000000,0.000000,2130240627598031329719838713599362298240402139906048.000000,493771504141676046480770691782979604407257813523334290999345152.000000,24481.897922,27953.540378,44.782285,51.446969,22.391143,25.723485,0.037037,270.000000,20.000000,100.587029,105.189714
-137751854751969444500585475048759885824.000000,0.000000,-344506581263653171004615015939076931790169657279132547838442626613248.000000,0.000000,137751854751969444500585475048759885824.000000,344506581263653171004615015939076931790169657279132547838442626613248.000000,142.634144,175.675763,56.768555,71.286692,28.384277,35.643346,0.058824,850.000000,25.000000,1.539287,1.855301
-101601964925552103546952454009050365952.000000,0.000000,-341246175543440040538692091778044919812625972246371535887561123692544.000000,0.000000,101601964925552103546952454009050365952.000000,341246175543440040538692091778044919812625972246371535887561123692544.000000,142.634144,175.675763,56.768555,71.286692,28.384277,35.643346,0.058824,850.000000,25.000000,1.608296,1.899424
-434279859276765858040956611686519446320380379136.000000,0.000000,-7650855081280073785564826971469972750766154981593091065029609293611008.000000,0.000000,434279859276765858040956611686519446320380379136.000000,7650855081280073785564826971469972750766154981593091065029609293611008.000000,182.925946,121.762044,24.608019,39.315257,12.304010,19.657629,0.050000,680.000000,10.000000,0.663181,1.278847
-5500043213132500139211144641391277624829035898926883888168960.000000,0.000000,-501485077653068299377515450327170696936214627153921559327129742983823360.000000,0.000000,5500043213132500139211144641391277624829035898926883888168960.000000,501485077653068299377515450327170696936214627153921559327129742983823360.000000,145.019954,169.239930,60.881441,65.410456,30.440720,32.705228,0.100000,330.000000,30.000000,1.690328,1.784136
-7994965731439230813984761350903924625389527081019713030979584.000000,0.000000,-496602663930603387128605995993964035598829762789596578270156521314713600.000000,0.000000,7994965731439230813984761350903924625389527081019713030979584.000000,496602663930603387128605995993964035598829762789596578270156521314713600.000000,145.019954,169.239930,60.881441,65.410456,30.440720,32.705228,0.100000,330.000000,30.000000,1.735886,1.836382
-2848214652626187850161389344264147697664.000000,0.000000,-29537023729469513294374947063488570438927931965893700529337045086663344128.000000,0.000000,2848214652626187850161389344264147697664.000000,29537023729469513294374947063488570438927931965893700529337045086663344128.000000,21773.928405,31975.153302,62.572984,77.062922,31.286492,38.531461,0.037037,1040.000000,30.000000,92.577167,104.595996
-4410820934640003330061011185081606209536.000000,0.000000,-30608818814034247049112491262794058539408823195715940207752888822150463488.000000,0.000000,4410820934640003330061011185081606209536.000000,30608818814034247049112491262794058539408823195715940207752888822150463488.000000,21773.928405,31975.153302,62.572984,77.062922,31.286492,38.531461,0.037037,1040.000000,30.000000,100.597214,110.600357
-4374671044813585819102184780734668996608.000000,0.000000,-30789872126499129106065202133308937549483726634092261865005807618303721472.000000,0.000000,4374671044813585819102184780734668996608.000000,30789872126499129106065202133308937549483726634092261865005807618303721472.000000,21773.928405,31975.153302,62.572984,77.062922,31.286492,38.531461,0.037037,1040.000000,30.000000,100.666222,110.684616
-2884364542452605361120215748611084910592.000000,0.000000,-29355970417004637514523971579654455264642451735183794974439570754544599040.000000,0.000000,2884364542452605361120215748611084910592.000000,29355970417004637514523971579654455264642451735183794974439570754544599040.000000,21773.928405,31975.153302,62.572984,77.062922,31.286492,38.531461,0.037037,1040.000000,30.000000,92.508159,104.511736
-949527251650256789534630155982561425127442788490453906783598047920128.000000,0.000000,-918352760965922201392876504281546592128823194667360458974376119784284618752.000000,0.000000,949527251650256789534630155982561425127442788490453906783598047920128.000000,918352760965922201392876504281546592128823194667360458974376119784284618752.000000,30223.195745,31954.577196,51.404384,58.337894,25.702192,29.168947,0.035714,150.000000,25.000000,104.620605,108.437837
-1520064553230739043370400578465360000204283368256790200945799820476416.000000,0.000000,-882477014974006323945890325575606372977703905170650823633315026820109697024.000000,0.000000,1520064553230739043370400578465360000204283368256790200945799820476416.000000,882477014974006323945890325575606372977703905170650823633315026820109697024.000000,30223.195745,31954.577196,51.404384,58.337894,25.702192,29.168947,0.035714,150.000000,25.000000,98.616774,102.504391
