pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
4044153789.300877,0.000000,14845538945631197980733903423736260107710758912.000000,0.000000,8411372198.685774,14845538945631197980733903423736260107710758912.000000,160.152017,420.261350,76.796404,89.933683,38.398202,44.966842,0.062500,1250.000000,35.000000,2.104864,3.414234
3140460419.217395,0.000000,15734686010456536234663996128022860324755472384.000000,0.000000,6279078814.281420,15734686010456536234663996128022860324755472384.000000,160.152017,420.261350,76.796404,89.933683,38.398202,44.966842,0.062500,1250.000000,35.000000,2.161992,3.520138
4658453796.461313,0.000000,16017890113754397788381289224503297604572938240.000000,0.000000,7797072191.525337,16017890113754397788381289224503297604572938240.000000,160.152017,420.261350,76.796404,89.933683,38.398202,44.966842,0.062500,1250.000000,35.000000,2.107300,3.417804
61190655188728708418461887633555456.000000,0.000000,13158322037194736492069735788827362091522326528.000000,0.000000,61190655188728708418461887633555456.000000,13158322037194736492069735788827362091522326528.000000,217.839369,117.976533,73.563451,81.655376,36.781726,40.827688,0.142857,310.000000,35.000000,2.263266,2.125246
690324549574649054325368219911216693248.000000,0.000000,53878225934733885708005072276867756849908154368.000000,0.000000,690324549574649054325368219911216693248.000000,53878225934733885708005072276867756849908154368.000000,301.764710,196.870615,89.520704,89.072163,44.760352,44.536081,0.032258,270.000000,40.000000,2.865416,2.543906
970611611997069108063271411675966734336.000000,0.000000,54558978501592847550156233748324670222951776256.000000,0.000000,970611611997069108063271411675966734336.000000,54558978501592847550156233748324670222951776256.000000,301.764710,196.870615,89.520704,89.072163,44.760352,44.536081,0.032258,270.000000,40.000000,2.893484,2.578801
983449510597181349072789916671497207808.000000,0.000000,58085619320881407357148238018599487561898393600.000000,0.000000,983449510597181349072789916671497207808.000000,58085619320881407357148238018599487561898393600.000000,301.764710,196.870615,89.520704,89.072163,44.760352,44.536081,0.032258,270.000000,40.000000,2.873644,2.546048
677486650974536813315849714915686219776.000000,0.000000,50351585115445346183422671658263363458212823040.000000,0.000000,677486650974536813315849714915686219776.000000,50351585115445346183422671658263363458212823040.000000,301.764710,196.870615,89.520704,89.072163,44.760352,44.536081,0.032258,270.000000,40.000000,2.885255,2.576660
15180292779699685927835332248335494453861490955911168.000000,0.000000,14851986554419511038581170900843886808401135925253161619554304.000000,0.000000,15180292779699685927835332248335494453861490955911168.000000,14851986554419511038581170900843886808401135925253161619554304.000000,70.063140,88.156659,60.392190,70.810782,30.196095,35.405391,0.111111,170.000000,30.000000,1.880274,2.713436
1217961387953388091995223095877403402834726272450428928.000000,0.000000,10485160444357106511999625792383657792713002109732922867658594069320222586447272858328498176.000000,0.000000,1217961387953388091995223095877403402834726272450428928.000000,10485160444357106511999625792383657792713002109732922867658594069320222586447272858328498176.000000,297.443213,313.337916,57.808180,99.358980,28.904090,49.679490,0.100000,1770.000000,25.000000,2.653007,3.039156
1318572246528255719243178061541423388572966798237892608.000000,0.000000,11318443454833676396205032994821287757133479926035592746248004801290178239579791132832301056.000000,0.000000,1318572246528255719243178061541423388572966798237892608.000000,11318443454833676396205032994821287757133479926035592746248004801290178239579791132832301056.000000,297.443213,313.337916,57.808180,99.358980,28.904090,49.679490,0.100000,1770.000000,25.000000,2.653007,3.039156
