thread_id,pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,pre_age_a,pre_age_b,chi,duration,theta,stability_bin,pre_E_total,post_E_total
4,115.728820,0.000000,0.000000,0.000000,115.728820,0.000000,2400.000000,0.000000,5.851250,0.000000,2.925625,0.000000,40,40,1.000000,735.000000,0.000000,0.000000,6.988088,0.000000
4,7239.733701,0.000000,8590.589508,0.000000,7239.733701,8590.589508,723.973370,859.058951,66.861526,48.322629,33.430763,24.161315,760,10,0.285714,209.000000,0.000000,30.000000,2.209598,0.000000
4,409.555556,0.000000,215.111111,0.000000,409.555556,215.111111,40.955556,21.511111,61.922644,48.751796,30.961322,24.375898,780,30,0.142857,184.000000,0.000000,30.000000,1.295654,0.000000
4,409.555556,0.000000,215.111111,0.000000,409.555556,215.111111,40.955556,21.511111,61.922644,48.751796,30.961322,24.375898,30,780,0.142857,184.000000,0.000000,30.000000,1.295654,0.000000
4,7239.733701,0.000000,8590.589508,0.000000,7239.733701,8590.589508,723.973370,859.058951,66.861526,48.322629,33.430763,24.161315,760,10,0.285714,209.000000,0.000000,30.000000,2.209598,0.000000
4,7239.733701,0.000000,8590.589508,0.000000,7239.733701,8590.589508,723.973370,859.058951,66.861526,48.322629,33.430763,24.161315,730,10,0.285714,209.000000,0.000000,30.000000,2.209598,0.000000
4,8187.546541,0.000000,7953.713495,0.000000,8187.546541,7953.713495,818.754654,795.371349,81.487345,95.808329,40.743672,47.904165,680,10,0.285714,314.000000,0.000000,40.000000,2.613134,2.911207
4,19616.244444,0.000000,7953.713495,0.000000,19616.244444,7953.713495,1961.624444,795.371349,84.057746,95.808329,42.028873,47.904165,630,660,0.142857,346.000000,0.000000,40.000000,4.055252,2.911207
4,19616.244444,0.000000,7953.713495,0.000000,19616.244444,7953.713495,1961.624444,795.371349,84.057746,95.808329,42.028873,47.904165,550,660,0.142857,346.000000,0.000000,40.000000,4.055252,2.911207
4,8187.546541,0.000000,7953.713495,0.000000,8187.546541,7953.713495,818.754654,795.371349,81.487345,95.808329,40.743672,47.904165,680,10,0.285714,314.000000,0.000000,40.000000,2.613134,2.911207
4,19616.244444,0.000000,7953.713495,0.000000,19616.244444,7953.713495,1961.624444,795.371349,84.057746,95.808329,42.028873,47.904165,660,660,0.142857,346.000000,0.000000,40.000000,4.055252,2.911207
4,8187.546541,0.000000,7953.713495,0.000000,8187.546541,7953.713495,818.754654,795.371349,81.487345,95.808329,40.743672,47.904165,650,10,0.285714,314.000000,0.000000,40.000000,2.613134,2.911207
